date,meantemp,humidity,wind_speed,mean_pressure
2015-10-20,16.5153846153846,40.6153846153846,0.384615384615385,654.123076923077
2015-10-21,16.4615384615385,47.2307692307692,0.230769230769231,653.4
2015-10-22,16.0923076923077,55,0.538461538461538,653.084615384615
2015-10-23,12.4769230769231,83.6923076923077,0,655.553846153846
2015-10-24,16.4692307692308,66.5384615384615,0.230769230769231,655.192307692308
2015-10-25,11.2923076923077,89.9230769230769,1.30769230769231,654.3
2015-10-26,11.6846153846154,85.5384615384615,0.615384615384615,651.746153846154
2015-10-27,11.9230769230769,79.1538461538462,1.07692307692308,650.869230769231
2015-10-28,11.0384615384615,79,0.0769230769230769,651.076923076923
2015-10-29,10.2615384615385,74.9230769230769,0.153846153846154,652.569230769231
2015-10-3,18.08125,60.5625,0.6875,658.075
2015-10-30,11.5384615384615,64.9230769230769,0.384615384615385,653.576923076923
2015-10-31,11.6384615384615,50.0769230769231,0.769230769230769,656.061538461538
2015-10-4,19.6875,49.1875,0.5625,655.15625
2015-10-5,18.58125,37.6875,0.8125,652.875
2015-10-6,17.69375,45.25,0.6875,650.05625
2015-10-7,12.85,81.1875,0.6875,646.95625
2015-10-8,14.00625,70.0625,0.4375,650.61875
2015-10-9,12.45625,76.5,0.375,651.3
2015-11-1,10.7461538461539,36.3076923076923,1.30769230769231,657.776923076923
2015-11-10,6.43846153846154,64.6923076923077,0.923076923076923,646.992307692308
2015-11-11,7.91538461538462,47.7692307692308,1,649.276923076923
2015-11-12,11.8923076923077,39.9230769230769,1.84615384615385,654.469230769231
2015-11-13,10.8923076923077,44.3846153846154,0.846153846153846,656.138461538461
2015-11-14,9.07692307692308,29.3076923076923,0.692307692307692,656.715384615385
2015-11-15,8.39230769230769,33.5384615384615,0.769230769230769,652.823076923077
2015-11-16,9.3,46.8461538461538,1.07692307692308,651.584615384615
2015-11-17,7.59230769230769,76.3846153846154,0.307692307692308,649.8
2015-11-18,7.20769230769231,43.3076923076923,0.769230769230769,650.615384615385
2015-11-19,7.55384615384615,45.5384615384615,0.461538461538462,653.230769230769
2015-11-2,8.81538461538461,38.6153846153846,1.30769230769231,657.330769230769
2015-11-20,7.3,51,0.538461538461538,655.461538461538
2015-11-21,6.86923076923077,52.3076923076923,0.769230769230769,655.123076923077
2015-11-22,6.76923076923077,57.6923076923077,0.692307692307692,657.330769230769
2015-11-23,7.17692307692308,51.6153846153846,0.769230769230769,659.138461538461
2015-11-24,6.76153846153846,49.3076923076923,0.769230769230769,659.069230769231
2015-11-25,5.8,54.1538461538462,0.538461538461538,657.453846153846
2015-11-26,10.0692307692308,37.5384615384615,1,655.6
2015-11-27,8.58461538461538,59.1538461538462,0.307692307692308,655.423076923077
2015-11-28,9.55384615384615,56.3076923076923,0.615384615384615,654.792307692308
2015-11-29,4.36923076923077,83,0.615384615384615,652.469230769231
2015-11-3,9.01538461538462,44.6153846153846,0.615384615384615,656.807692307692
2015-11-30,3.76923076923077,86.6923076923077,0.230769230769231,653.069230769231
2015-11-4,9.86153846153846,54,0.692307692307692,655.992307692308
2015-11-5,10.3769230769231,53.3076923076923,0.692307692307692,654.884615384615
2015-11-6,11.5692307692308,48.0769230769231,0.769230769230769,653.746153846154
2015-11-7,11.3538461538462,49.7692307692308,0.692307692307692,654.4
2015-11-8,10.7923076923077,54.6153846153846,0.538461538461538,652.676923076923
2015-11-9,10.1846153846154,52.3076923076923,0.461538461538462,648.561538461538
2015-12-1,5.36923076923077,78.8461538461538,0.615384615384615,651.053846153846
2015-12-10,-5.81875,83.125,0.4375,659.71875
2015-12-11,-7.59333333333333,90.0666666666667,0.466666666666667,657.906666666667
2015-12-12,-7.69375,90.0625,0.375,656.23125
2015-12-13,-7.03125,90.375,0.8125,655.31875
2015-12-14,-4.66875,88.25,0.4375,653.55
2015-12-15,-6.75625,90.375,0.375,655.4
2015-12-16,-7.66875,90.1875,0.3125,656.8375
2015-12-17,-6.0125,90.875,0.5625,656.69375
2015-12-18,-5.575,91,0.625,657.275
2015-12-19,-5.3,90.75,0.75,659.39375
2015-12-2,4.46923076923077,58.6923076923077,1,650.853846153846
2015-12-20,-3.69375,78.75,0.6875,658.3625
2015-12-21,-4.16875,76.9375,0.625,660.05625
2015-12-22,-4.79230769230769,84.1538461538462,0.846153846153846,661.030769230769
2015-12-23,-5.83076923076923,91,0.769230769230769,658.038461538462
2015-12-24,-5.53076923076923,91,0.846153846153846,659.430769230769
2015-12-25,-6.54375,90.75,0.6875,659.61875
2015-12-26,-6.625,90.75,0.625,659.775
2015-12-27,-6.825,90.875,0.9375,662.05625
2015-12-28,-6.82142857142857,89.8571428571429,0.857142857142857,662.078571428571
2015-12-29,-6.54615384615385,89.3076923076923,0.846153846153846,657.284615384615
2015-12-3,-1.83076923076923,66.3076923076923,1.92307692307692,649.030769230769
2015-12-30,-3.98461538461538,86.6153846153846,0.461538461538462,646.053846153846
2015-12-31,-4.11428571428571,87.2142857142857,0.214285714285714,645.578571428571
2015-12-4,-5.58461538461538,61.0769230769231,0.769230769230769,656.346153846154
2015-12-5,-3.88461538461539,56.9230769230769,1.15384615384615,658.638461538461
2015-12-6,0.246153846153846,40.2307692307692,1,656.630769230769
2015-12-7,-0.261538461538462,57.6923076923077,0.384615384615385,660.2
2015-12-8,-1.81538461538462,63.3846153846154,0.0769230769230769,659.561538461538
2015-12-9,-3.35625,74.125,0.5625,659.26875
2015-2-1,-0.30625,82,0.5,655.56875
2015-2-10,0.91875,90.5625,0.5,644.625
2015-2-11,2.61875,77.3125,1,645.3875
2015-2-12,0.515384615384615,84.8461538461538,0.538461538461538,649.746153846154
2015-2-13,-0.00769230769230769,83.5384615384615,0.384615384615385,652.423076923077
2015-2-14,-0.5875,79.5,0.375,652.44375
2015-2-15,-2.01875,71.75,1,652.85625
2015-2-16,-3.575,82.375,0.75,651.8375
2015-2-17,-2.0625,84.5,0.6875,649.5625
2015-2-18,0.1125,86.3125,0.5625,651.08125
2015-2-19,-0.2,86.5,0.4375,647.375
2015-2-2,-3.8125,91.75,0.8125,655.03125
2015-2-20,0.85,81,0.5625,641.10625
2015-2-21,0.60625,67.625,0.875,646.175
2015-2-22,-2.3375,60.5625,0.8125,654.3375
2015-2-23,-3.55625,67.9375,0.9375,657.49375
2015-2-24,-4.94375,75.5625,0.875,655.25
2015-2-25,-1.38461538461539,79.0769230769231,0.538461538461538,653.492307692308
2015-2-26,0.846153846153846,72.5384615384615,0.615384615384615,658.338461538462
2015-2-27,-0.646153846153846,74.4615384615385,1,657.992307692308
2015-2-28,-3.11538461538461,86,0.923076923076923,653.230769230769
2015-2-3,-3.63125,89.6875,0.9375,653.025
2015-2-4,-2.225,89.0625,0.625,651.54375
2015-2-5,-2.56875,89.375,0.5625,656.64375
2015-2-6,-5.725,85.25,0.9375,657.44375
2015-2-7,-6.61875,86.75,0.875,651.775
2015-2-8,-1.975,81.875,0.5625,645.3625
2015-2-9,1.3625,87.9375,0.6875,643.01875
2015-3-1,0.353846153846154,78.2307692307692,0.538461538461538,651.869230769231
2015-3-10,4.7,54.8125,0.8125,659
2015-3-11,5.55,48.0833333333333,0.916666666666667,657.033333333333
2015-3-12,8.37692307692308,48.2307692307692,1.53846153846154,651.269230769231
2015-3-13,5.67692307692308,76.4615384615385,0.769230769230769,653.853846153846
2015-3-14,7.22307692307692,71.4615384615385,0.846153846153846,654.515384615385
2015-3-15,7.53846153846154,66.1538461538462,0.461538461538462,653.407692307692
2015-3-16,3.62307692307692,83.8461538461538,0.923076923076923,650.553846153846
2015-3-17,3.6125,79.1875,0.5,651.775
2015-3-18,4.6,64.0625,0.625,654.63125
2015-3-19,4.44375,69.6875,0.875,652.4625
2015-3-2,-0.2375,83.8125,0.5625,651.1875
2015-3-20,3.83125,81.9375,0.5625,647.50625
2015-3-21,4.55,70.0625,1.6875,647.64375
2015-3-22,3.45,65.5,1.4375,646.1375
2015-3-23,3.0625,66.75,0.9375,651.6625
2015-3-24,4.6125,74,0.6875,652.73125
2015-3-25,4.2,81.1666666666667,0.583333333333333,654.558333333333
2015-3-3,1.0125,80.8125,0.6875,651.475
2015-3-31,10.6076923076923,48.3846153846154,0.692307692307692,648.9
2015-3-4,1.55,82.375,0.625,650.5375
2015-3-5,0.3,44.5,1,654.8125
2015-3-6,-1.375,54.1875,0.9375,659.7
2015-3-7,-0.175,61.0625,0.75,658.525
2015-3-8,0.95,65.75,0.8125,656.44375
2015-3-9,3.43125,67.125,0.75,655.8
2015-4-1,10.4461538461538,56.0769230769231,1.30769230769231,649.161538461538
2015-4-10,13.45625,33.375,1.875,645.88125
2015-4-11,8.21875,55.6875,1.3125,647.90625
2015-4-12,5.6,78.1875,0.9375,649.60625
2015-4-13,4.18125,78.1875,0.5,649.25
2015-4-14,6.45,63.8125,0.625,652.025
2015-4-15,7.89375,52.1875,1.0625,653.60625
2015-4-16,10.83125,44.25,1.0625,654.23125
2015-4-17,13.2875,38.625,1.0625,654.7625
2015-4-18,14.2625,40.9375,1.25,653.15
2015-4-19,15.2875,43.0625,1.9375,650.4875
2015-4-2,10.6846153846154,57.8461538461538,1.15384615384615,647.684615384615
2015-4-20,13.35625,48.9375,2.125,647.65
2015-4-21,12.59375,48.5625,2.6875,644.725
2015-4-22,8.03125,68.1875,1.125,645.8375
2015-4-23,5.7875,77.4375,0.9375,646.4625
2015-4-24,5.13125,70.5625,1.1875,649.73125
2015-4-25,8.95625,46.625,0.9375,655.70625
2015-4-26,12.8230769230769,44.5384615384615,0.923076923076923,654.653846153846
2015-4-27,14.8846153846154,36.0769230769231,1.38461538461539,653.923076923077
2015-4-28,17.4153846153846,31.2307692307692,1.30769230769231,653.830769230769
2015-4-29,18.6076923076923,32.9230769230769,1.15384615384615,653.276923076923
2015-4-3,10.1692307692308,58.6923076923077,1,647.361538461539
2015-4-30,20.3,27.7692307692308,1.92307692307692,648.838461538462
2015-4-4,9.65384615384615,64,2,645.569230769231
2015-4-5,9.77692307692308,39.8461538461538,0.846153846153846,652.507692307692
2015-4-6,12.5615384615385,36.8461538461538,1.23076923076923,653.723076923077
2015-4-7,12.9,46.25,1.125,651.31875
2015-4-8,13.1125,43.6875,2.3125,650.60625
2015-4-9,14.6125,54.1875,1.9375,648.10625
2015-5-1,18.7461538461538,32.5384615384615,1.53846153846154,649.646153846154
2015-5-10,13.05625,68.1875,1.0625,648.0875
2015-5-11,13.5,65,0.5625,650.125
2015-5-12,12.7125,66.8125,0.875,651.675
2015-5-13,16.9916666666667,44.3333333333333,1.41666666666667,649.608333333333
2015-5-14,13.8461538461539,55.5384615384615,1.69230769230769,649.484615384615
2015-5-15,15.5846153846154,46.9230769230769,1.46153846153846,653.315384615385
2015-5-16,19.0615384615385,36.8461538461538,0.923076923076923,655.792307692308
2015-5-17,18.2,43.375,0.75,654.775
2015-5-18,18.7625,41.375,1.0625,654.33125
2015-5-19,20.0625,36.6875,0.9375,653.38125
2015-5-2,14.2846153846154,50.3076923076923,1.53846153846154,650.315384615385
2015-5-20,21.4,35.875,0.9375,652.675
2015-5-21,21.99375,38.875,0.9375,651.7875
2015-5-22,16.34375,60.25,0.8125,652.84375
2015-5-23,19.34375,42.875,1.3125,648.70625
2015-5-24,17.5625,51.6875,1,651.03125
2015-5-25,17.925,55.4375,0.875,651.68125
2015-5-26,22.1384615384615,28.3846153846154,1.69230769230769,650.469230769231
2015-5-27,21.0153846153846,32.6923076923077,1,651.146153846154
2015-5-28,22.4076923076923,36.6923076923077,1.38461538461539,647.469230769231
2015-5-29,21.9846153846154,25.7692307692308,1.53846153846154,647.023076923077
2015-5-3,15.6846153846154,40.4615384615385,1.46153846153846,650.830769230769
2015-5-30,22.1230769230769,28.1538461538461,1.53846153846154,649.992307692308
2015-5-31,21.4923076923077,28.2307692307692,1.46153846153846,653.1
2015-5-4,10.8538461538462,76.2307692307692,0.769230769230769,650.153846153846
2015-5-5,14.6375,49.9375,0.75,649.05
2015-5-6,13.125,44.0625,1.125,648.44375
2015-5-7,13.68125,41.25,0.9375,649.525
2015-5-8,16.63125,32.75,1.125,649.5625
2015-5-9,16.15,40.25,1.25,647.975
2015-6-1,22.4307692307692,27.3846153846154,1,653.876923076923
2015-6-10,26.6230769230769,18.8461538461539,1.53846153846154,648.676923076923
2015-6-11,24.3384615384615,22.3846153846154,1.61538461538461,648.769230769231
2015-6-12,24.7846153846154,22.9230769230769,1,650.338461538462
2015-6-13,25.9,22.4615384615385,1.07692307692308,650.153846153846
2015-6-14,26.8923076923077,18.7692307692308,1.30769230769231,648.046153846154
2015-6-15,26.1538461538461,19.7692307692308,1.53846153846154,646.792307692308
2015-6-16,20.7769230769231,54.1538461538462,1.07692307692308,647.061538461538
2015-6-17,20.7692307692308,54.7692307692308,0.846153846153846,646.923076923077
2015-6-18,24.3846153846154,36.4615384615385,1.07692307692308,647.423076923077
2015-6-19,26.1153846153846,23.5384615384615,1.69230769230769,647.5
2015-6-2,19.925,46.25,0.9375,654.55625
2015-6-20,25.8846153846154,22.0769230769231,1.23076923076923,646.592307692308
2015-6-21,26.1153846153846,22.6153846153846,1.07692307692308,647.707692307692
2015-6-22,27.5,22.8461538461539,1,648.384615384615
2015-6-23,29.3769230769231,19.9230769230769,0.769230769230769,647.323076923077
2015-6-24,29.3307692307692,19.6153846153846,1.07692307692308,646.492307692308
2015-6-25,27.6615384615385,20.6923076923077,1.15384615384615,644.715384615385
2015-6-26,23.2615384615385,36.6153846153846,1.46153846153846,645
2015-6-27,24.0307692307692,35.6153846153846,1.07692307692308,646.684615384615
2015-6-28,26.3384615384615,22.6153846153846,1.30769230769231,648.892307692308
2015-6-29,27.6230769230769,19.5384615384615,1.15384615384615,650.130769230769
2015-6-3,22.65625,46.625,0.75,651.4875
2015-6-30,27.2,19.0769230769231,1.38461538461539,650.792307692308
2015-6-4,23.1,24.125,1.375,651.88125
2015-6-5,20.15625,40.6875,0.75,651.425
2015-6-6,23.4266666666667,26.4,1.33333333333333,650.946666666667
2015-6-7,24.7307692307692,20.3846153846154,0.846153846153846,652.892307692308
2015-6-8,25.8461538461539,23.1538461538461,1.38461538461539,652.015384615385
2015-6-9,25.9307692307692,25.2307692307692,1.07692307692308,651.746153846154
2015-7-1,28.3846153846154,19.1538461538461,0.923076923076923,651.992307692308
2015-7-10,28.44375,20.5625,1.0625,648.775
2015-7-11,29.175,22.5,0.875,647.14375
2015-7-12,29.23125,22.625,0.9375,645.84375
2015-7-13,28.675,21.3125,1.25,646.79375
2015-7-14,28.18125,21.75,1.375,649.70625
2015-7-15,27.875,23.375,0.9375,650.55625
2015-7-16,27.8875,25.625,0.75,649.84375
2015-7-17,28.94375,22.5625,1,648.6375
2015-7-18,27.5625,23.75,1.0625,649.10625
2015-7-19,26.9125,18.5625,1.5625,648.8125
2015-7-2,30.4923076923077,14.2307692307692,0.923076923076923,650.623076923077
2015-7-20,26.49375,16.8125,1.0625,649.08125
2015-7-21,28.56875,18.1875,0.6875,648.21875
2015-7-22,29.58125,16.9375,0.75,648.6125
2015-7-23,29.875,19.6875,0.6875,649.94375
2015-7-24,29.95625,19.5625,0.625,651.28125
2015-7-25,30.3375,16.9375,0.9375,650.81875
2015-7-26,29.71875,13.1875,1.5,648.5
2015-7-27,28.49375,16.25,1,647.0625
2015-7-28,29.68125,16.625,0.9375,648.41875
2015-7-29,29.91875,16.6875,0.5625,649.98125
2015-7-3,30.4615384615385,13.9230769230769,1.46153846153846,650.684615384615
2015-7-30,30.725,17,0.8125,650.325
2015-7-31,31.23125,17,1,649.88125
2015-7-4,28.99375,17.625,1.0625,651.13125
2015-7-5,30.2625,17.625,1,650.225
2015-7-6,29.7375,17.375,1,648.575
2015-7-7,29.7125,21.125,0.8125,647.81875
2015-7-8,29.4066666666667,23.7333333333333,0.533333333333333,647.1
2015-7-9,30.00625,16.875,1.125,648.05
2015-8-1,30.50625,15.6875,1.1875,650.26875
2015-8-10,32.0230769230769,18.1538461538461,1.07692307692308,649.915384615385
2015-8-11,33.6,14,1.30769230769231,649.7
2015-8-12,33.3846153846154,13.9230769230769,1.23076923076923,649.8
2015-8-13,33.1076923076923,11.8461538461539,1,649.746153846154
2015-8-14,32.5923076923077,11.7692307692308,0.923076923076923,650.192307692308
2015-8-15,30.0384615384615,16.2307692307692,0,649.6
2015-8-16,30.5384615384615,16,0,649.615384615385
2015-8-17,27.3769230769231,32.2307692307692,1.30769230769231,650.223076923077
2015-8-18,30.4384615384615,22.6923076923077,1,650.553846153846
2015-8-19,32.0615384615385,14.6923076923077,0.923076923076923,651.692307692308
2015-8-2,29.63125,18.9375,0.875,651.23125
2015-8-20,32.4692307692308,12.9230769230769,1.07692307692308,651.369230769231
2015-8-21,32.5846153846154,12.2307692307692,1.23076923076923,649.253846153846
2015-8-22,32.2,13.3076923076923,0.923076923076923,648.476923076923
2015-8-23,31.9923076923077,18.0769230769231,1,647.315384615385
2015-8-24,25.2133333333333,36.9333333333333,0.866666666666667,647.913333333333
2015-8-25,23.8875,41.9375,1.1875,648.0125
2015-8-26,23.80625,34.125,0.8125,648.7875
2015-8-27,24.25,26.6875,1.0625,651.08125
2015-8-28,24.68125,25.125,1.3125,652.275
2015-8-29,23.675,31.875,1.1875,652.75
2015-8-3,32.5769230769231,18,0.923076923076923,651.592307692308
2015-8-30,25.51875,25.5625,0.875,652.1875
2015-8-31,26.63125,23.4375,1.1875,651.51875
2015-8-4,32.9384615384615,12.7692307692308,0.923076923076923,650.823076923077
2015-8-5,33.2461538461539,13.6153846153846,1.30769230769231,649.653846153846
2015-8-6,32.4461538461538,11.4615384615385,1.53846153846154,648.607692307692
2015-8-7,31.7692307692308,15.1538461538461,1.46153846153846,649.153846153846
2015-8-8,31.4153846153846,14.9230769230769,1.15384615384615,651.038461538462
2015-8-9,31.3538461538462,18.9230769230769,0.923076923076923,651.176923076923
2015-9-1,25.275,26.4375,1.3125,652.275
2015-9-10,27.3133333333333,19.8666666666667,0.666666666666667,654.68
2015-9-11,27.975,17.125,0.875,654.48125
2015-9-12,28.0583333333333,17.0833333333333,1.08333333333333,652.941666666667
2015-9-15,26.9142857142857,15,1.07142857142857,653.042857142857
2015-9-16,26.9384615384615,18,0.846153846153846,651.553846153846
2015-9-17,26.6461538461538,18.7692307692308,0.846153846153846,651.369230769231
2015-9-18,26.8538461538462,19.9230769230769,0.846153846153846,653
2015-9-19,26.0538461538461,21.3846153846154,0.846153846153846,655.2
2015-9-2,25.55625,23.125,0.875,652.70625
2015-9-20,26.7692307692308,16.9230769230769,0.769230769230769,653.576923076923
2015-9-21,26.4363636363636,15.6363636363636,0.818181818181818,651.145454545455
2015-9-22,24.0375,20.5,1.1875,650.9125
2015-9-23,23.0125,25.375,0.875,653.4125
2015-9-24,23.375,24.0625,0.875,653.9875
2015-9-25,23.66875,19.5625,0.75,651.95
2015-9-26,23.875,19.375,0.6875,651.0625
2015-9-27,23.31875,22.375,0.8125,652.6
2015-9-28,22.9,22.8125,0.75,652.95
2015-9-29,22.58125,24.75,0.9375,651.9125
2015-9-3,26.7875,19.1875,0.875,652.1
2015-9-30,21.7,32,1.125,652.69375
2015-9-4,27.35625,16.8125,0.875,651.91875
2015-9-5,24.71875,22.5,1.125,654.0625
2015-9-6,22.4625,35.0625,1.125,654.9
2015-9-7,25.525,25.6875,0.75,653.125
2015-9-8,26.2375,21.375,0.75,652.3875
2015-9-9,26.95,19.125,0.9375,652.84375
2016-1-1,-4.88461538461539,86.5384615384615,0.153846153846154,644.284615384615
2016-1-10,-7.94615384615385,89.8461538461538,0.307692307692308,656.330769230769
2016-1-11,-8.33076923076923,89.6153846153846,0.615384615384615,656.653846153846
2016-1-12,-2.83333333333333,77.1111111111111,0.444444444444444,655.833333333333
2016-1-15,-4.1,93.25,0.75,655.6
2016-1-16,-7.25625,89.3125,0.6875,657.49375
2016-1-17,-9.04375,86.875,0.875,656.4125
2016-1-18,-9.0125,87.125,0.8125,650.225
2016-1-19,0.553846153846154,86.0769230769231,0.923076923076923,646.146153846154
2016-1-2,-6.97692307692308,76.3076923076923,0.461538461538462,650.069230769231
2016-1-20,-1.64615384615385,78.3076923076923,0.230769230769231,654.753846153846
2016-1-21,-2.16923076923077,77.8461538461538,0.461538461538462,657.476923076923
2016-1-22,-1.41538461538462,75.6153846153846,0.384615384615385,655.284615384615
2016-1-23,-1.53076923076923,76.5384615384615,0.384615384615385,650.969230769231
2016-1-24,0.0846153846153846,85.9230769230769,0.769230769230769,645.907692307692
2016-1-25,-3.78461538461538,76.7692307692308,1.07692307692308,645.915384615385
2016-1-26,-9.63846153846154,58.1538461538462,1,651.546153846154
2016-1-27,-16.3461538461539,67.7692307692308,0.692307692307692,656.184615384615
2016-1-28,-18.3153846153846,69.3076923076923,0.846153846153846,657.138461538461
2016-1-29,-15.6615384615385,65.2307692307692,0.153846153846154,658.692307692308
2016-1-3,-14.6461538461538,72,0.538461538461538,654.461538461538
2016-1-30,-8.9,61.6153846153846,0.615384615384615,659.723076923077
2016-1-31,-4.21538461538462,69.3846153846154,0.307692307692308,658.630769230769
2016-1-4,-13.7076923076923,80.3846153846154,0.692307692307692,654.3
2016-1-5,-7.06923076923077,83.2307692307692,1,651.376923076923
2016-1-6,1.77692307692308,78.0769230769231,0.153846153846154,652.730769230769
2016-1-7,2.47692307692308,84.5384615384615,0.153846153846154,651.284615384615
2016-1-8,0.91,90.5,1.1,643.93
2016-1-9,1.32,86.9,0.4,648
2016-10-1,16.9375,29.5,1.1875,655.6375
2016-10-10,18.60625,25.4375,0.625,652.975
2016-10-11,19.95,22.3333333333333,1,652.275
2016-10-12,20.3076923076923,25.6153846153846,0.692307692307692,653.123076923077
2016-10-13,20.3230769230769,28.4615384615385,0.923076923076923,653.5
2016-10-14,20.5076923076923,27.6923076923077,1,650.684615384615
2016-10-15,16.2692307692308,31.8461538461539,0.692307692307692,652.1
2016-10-16,15.6538461538461,27.4615384615385,0.615384615384615,653.861538461539
2016-10-17,17.4923076923077,23.0769230769231,0.923076923076923,652.692307692308
2016-10-18,17.6692307692308,22.5384615384615,0.615384615384615,652.515384615385
2016-10-19,15.0307692307692,45.3076923076923,0.692307692307692,653.284615384615
2016-10-2,17.98125,27.75,0.9375,655.96875
2016-10-20,15.6230769230769,38,0.692307692307692,653.092307692308
2016-10-21,15.7923076923077,31.3076923076923,0.615384615384615,653.853846153846
2016-10-22,15.4461538461538,31.7692307692308,0.538461538461538,654.3
2016-10-23,15.6076923076923,30.4615384615385,0.692307692307692,654.292307692308
2016-10-24,15.4692307692308,31.6923076923077,0.461538461538462,653.4
2016-10-25,13.44375,49.9375,0.6875,652.71875
2016-10-26,11.575,50.125,0.375,651.8375
